EmployeeID,Employee Name,Period End Date,Pay Frequency,Location,Number of,Description,Hours,Amount
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Annual Leave,14,289.02
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Leave Loading 17.5%,0,50.58
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,876.35
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-139
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,737.35
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,78.45
19/07/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,Employee Previous Earnings,,
19/07/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,AMALGAMATED WIDGETS PTY LTD,,
26/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,15,305.97
26/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,305.97
26/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
26/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,305.97
2/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,30,611.95
2/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,611.95
2/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-61
2/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,550.95
2/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,58.14
9/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,37.5,764.94
9/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,764.94
9/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-101
9/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,663.94
9/08/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,72.67
9/08/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,Employee Previous Earnings,,
9/08/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,AMALGAMATED WIDGETS PTY LTD,,
14/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,7.5,152.99
14/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,152.99
14/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
14/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,152.99
21/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,37,754.74
21/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,60% Sun Perm Ldg,7,85.67
21/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,840.41
21/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-127
21/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,713.41
21/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,94.37
28/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,31.25,637.45
28/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,60% Sun Perm Ldg,6.5,79.55
28/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,717
28/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-84
28/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,633
28/02/1983,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,68.12
28/02/1983,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,Employee Previous Earnings,,
28/02/1983,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,AMALGAMATED WIDGETS PTY LTD,,
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,14.5,252.74
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Sun Cas Ldg,7.5,91.51
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,344.25
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,344.25
12/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,14,249.88
12/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Sun Cas Ldg,7,87.46
12/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,337.34
12/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-166
12/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,171.34
12/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,64.75
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,22,392.67
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Sun Cas Ldg,7.5,93.7
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,486.37
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-239
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,247.37
19/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,46.21
19/07/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,Employee Previous Earnings,,
19/07/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,AMALGAMATED WIDGETS PTY LTD,,
27/02/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,9.5,200.18
27/02/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,200.18
27/02/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
27/02/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,200.18
6/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,20.5,431.96
6/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,60% Sun Perm Ldg,7.5,94.82
6/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,526.78
6/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-43
6/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,483.78
6/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,50.04
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,30,632.14
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,60% Sun Perm Ldg,7.5,94.82
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Public Holiday - worked,4,189.64
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,916.6
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-153
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,763.6
13/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,87.08
20/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,21.5,453.04
20/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,453.04
20/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-23
20/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,430.04
20/03/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,43.04
20/03/1984,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,Employee Previous Earnings,,
20/03/1984,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,AMALGAMATED WIDGETS PTY LTD,,
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,20,398.4
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Sick Leave,6,119.52
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Term AL Gross,89.04,1773.69
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Term LL Gross,0,310.4
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,2602.01
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,-665
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,1937.01
5/07/1982,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,49.2
5/07/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,Employee Previous Earnings,,
5/07/1982,1W01 - Weekly,ACME Payroll (Registered to AMALGAMATED CO. PTY. LTD.),,,,AMALGAMATED WIDGETS PTY LTD,,
15/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,4,105.36
15/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,105.36
15/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
15/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,105.36
22/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,4.5,118.53
22/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,118.53
22/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
22/05/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,118.53
5/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,8.5,223.88
5/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,223.88
5/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
5/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Uniforms - Reducing Balance,0,-10
5/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,213.88
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Normal Hours,5.5,144.87
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Sun Cas Ldg,5.5,101.41
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Gross Taxable Total,0,246.28
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Tax (Incl Adjust),0,0
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Uniforms - Reducing Balance,0,-10
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Net Pay,0,236.28
12/06/1984,1W01 - Weekly,For Pay End Periods between 1/07/1982 and 25/06/1985,,,,Superannuation,0,44.67
