EmployeeID,Employee Name,Period End Date,Pay Frequency,Location,Number of,Description,Hours,Amount
"[468,0]","[468,1]","[453,0]",,,,"[469,5]","[469,10]","[469,11]"
"[468,0]","[468,1]","[453,0]",,,,"[470,5]","[470,10]","[470,11]"
"[468,0]","[468,1]","[453,0]",,,,"[471,5]","[471,10]","[471,11]"
"[468,0]","[468,1]","[453,0]",,,,"[472,5]","[472,10]","[472,11]"
"[468,0]","[468,1]","[453,0]",,,,"[473,5]","[473,10]","[473,11]"
"[468,0]","[468,1]","[453,0]",,,,"[474,5]","[474,10]","[474,11]"
"[468,0]","[468,1]","[453,0]",,,,"[475,5]","[475,10]","[475,11]"
"[476,0]","[476,1]","[453,0]",,,,"[477,5]","[477,10]","[477,11]"
"[476,0]","[476,1]","[453,0]",,,,"[478,5]","[478,10]","[478,11]"
"[476,0]","[476,1]","[453,0]",,,,"[479,5]","[479,10]","[479,11]"
"[476,0]","[476,1]","[453,0]",,,,"[480,5]","[480,10]","[480,11]"
"[476,0]","[476,1]","[453,0]",,,,"[481,5]","[481,10]","[481,11]"
"[476,0]","[476,1]","[482,0]",,,,,,
"[476,0]","[476,1]","[482,0]",,,,"[483,5]",,
"[476,0]","[476,1]","[482,0]",,,,"[484,5]",,
"[476,0]","[476,1]","[485,0]",,,,,,"[485,11]"
"[476,0]","[476,1]","[486,0]",,,,,,
"[487,0]","[487,1]","[488,0]",,,,,,
"[491,0]","[491,1]","[488,0]",,,,"[492,5]","[492,10]","[492,11]"
"[491,0]","[491,1]","[488,0]",,,,"[493,5]","[493,10]","[493,11]"
"[491,0]","[491,1]","[488,0]",,,,"[494,5]","[494,10]","[494,11]"
"[491,0]","[491,1]","[488,0]",,,,"[495,5]","[495,10]","[495,11]"
"[491,0]","[491,1]","[488,0]",,,,"[496,5]","[496,10]","[496,11]"
"[491,0]","[491,1]","[488,0]",,,,"[497,5]","[497,10]","[497,11]"
"[491,0]","[491,1]","[488,0]",,,,"[498,5]","[498,10]","[498,11]"
"[491,0]","[491,1]","[488,0]",,,,"[499,5]","[499,10]","[499,11]"
"[491,0]","[491,1]","[500,0]",,,,,,
"[491,0]","[491,1]","[500,0]",,,,"[501,5]",,
"[491,0]","[491,1]","[500,0]",,,,"[502,5]",,
"[491,0]","[491,1]","[503,0]",,,,,,"[503,11]"
"[491,0]","[491,1]","[504,0]",,,,,,
"[505,0]","[505,1]","[506,0]",,,,,,
"[509,0]","[509,1]","[506,0]",,,,"[510,5]","[510,10]","[510,11]"
"[509,0]","[509,1]","[506,0]",,,,"[511,5]","[511,10]","[511,11]"
"[509,0]","[509,1]","[506,0]",,,,"[512,5]","[512,10]","[512,11]"
"[509,0]","[509,1]","[506,0]",,,,"[513,5]","[513,10]","[513,11]"
"[514,0]","[514,1]","[506,0]",,,,"[515,5]","[515,10]","[515,11]"
"[514,0]","[514,1]","[506,0]",,,,"[516,5]","[516,10]","[516,11]"
"[514,0]","[514,1]","[506,0]",,,,"[517,5]","[517,10]","[517,11]"
"[514,0]","[514,1]","[506,0]",,,,"[518,5]","[518,10]","[518,11]"
"[519,0]","[519,1]","[506,0]",,,,"[520,5]","[520,10]","[520,11]"
"[519,0]","[519,1]","[506,0]",,,,"[521,5]","[521,10]","[521,11]"
"[519,0]","[519,1]","[506,0]",,,,"[522,5]","[522,10]","[522,11]"
"[519,0]","[519,1]","[506,0]",,,,"[523,5]","[523,10]","[523,11]"
"[519,0]","[519,1]","[506,0]",,,,"[524,5]","[524,10]","[524,11]"
"[525,0]","[525,1]","[506,0]",,,,"[526,5]","[526,10]","[526,11]"
"[525,0]","[525,1]","[506,0]",,,,"[527,5]","[527,10]","[527,11]"
"[525,0]","[525,1]","[506,0]",,,,"[528,5]","[528,10]","[528,11]"
"[525,0]","[525,1]","[506,0]",,,,"[529,5]","[529,10]","[529,11]"
"[525,0]","[525,1]","[506,0]",,,,"[530,5]","[530,10]","[530,11]"
"[525,0]","[525,1]","[506,0]",,,,"[531,5]","[531,10]","[531,11]"
"[525,0]","[525,1]","[506,0]",,,,"[532,5]","[532,10]","[532,11]"
"[525,0]","[525,1]","[533,0]",,,,,,
