EmployeeID,Employee Name,Period End Date,Pay Frequency,Location,Number of,Description,Hours,Amount
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]",,,
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]","[344,5]","[344,10]","[344,11]"
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]","[345,5]","[345,10]","[345,11]"
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]","[346,5]","[346,10]","[346,11]"
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]","[347,5]","[333,10]","[347,11]"
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]","[348,5]","[346,10]","[348,11]"
"[339,0]","[339,1]","[343,0]","[343,1]","[343,3]","[343,4]","[349,5]","[346,10]","[349,11]"
"[339,0]","[339,1]","[350,0]","[343,1]","[343,3]","[343,4]",,,
"[339,0]","[339,1]","[350,0]","[343,1]","[343,3]","[343,4]","[344,5]","[351,10]","[351,11]"
"[339,0]","[339,1]","[350,0]","[343,1]","[343,3]","[343,4]","[346,5]","[333,10]","[351,11]"
"[339,0]","[339,1]","[350,0]","[343,1]","[343,3]","[343,4]","[347,5]","[346,10]","[353,11]"
"[339,0]","[339,1]","[350,0]","[343,1]","[343,3]","[343,4]","[348,5]","[346,10]","[354,11]"
"[339,0]","[339,1]","[350,0]","[343,1]","[343,3]","[343,4]","[349,5]","[346,10]","[355,11]"
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]",,,
"[339,0]","[339,1]","[356,0]","[350,1]","[350,3]","[350,4]","[351,5]","[357,10]","[357,11]"
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]","[358,5]","[358,10]","[358,11]"
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]","[359,5]","[346,10]","[359,11]"
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]","[346,5]","[346,10]","[360,11]"
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]","[347,5]","[346,10]","[361,11]"
"[339,0]","[339,1]","[356,0]","[350,1]","[350,3]","[350,4]","[348,5]","[347,10]","[362,11]"
"[339,0]","[339,1]","[356,0]","[350,1]","[350,3]","[350,4]","[349,5]","[347,10]","[363,11]"
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]","[337,0]",,
"[339,0]","[339,1]","[356,0]","[343,1]","[343,3]","[343,4]","[336,5]",,
"[369,0]","[369,1]","[372,0]","[372,1]","[372,3]",,"[372,5]","[372,10]","[372,11]"
"[369,0]","[369,1]","[373,0]","[373,1]","[373,3]","[373,4]",,,
"[369,0]","[369,1]","[373,0]","[373,1]","[373,3]","[373,4]","[374,5]","[374,10]","[374,11]"
"[369,0]","[369,1]","[373,0]","[373,1]","[373,3]","[373,4]","[375,5]","[375,10]","[374,11]"
"[369,0]","[369,1]","[373,0]","[373,1]","[373,3]","[373,4]","[376,5]","[375,10]","[375,10]"
"[369,0]","[369,1]","[373,0]","[373,1]","[373,3]","[373,4]","[377,5]","[375,10]","[374,11]"
"[369,0]","[369,1]","[378,0]","[373,1]","[373,3]","[373,4]",,,
"[369,0]","[369,1]","[378,0]","[373,1]","[373,3]","[373,4]","[374,5]","[379,10]","[379,11]"
"[369,0]","[369,1]","[378,0]","[373,1]","[373,3]","[373,4]","[375,5]","[375,10]","[379,11]"
"[369,0]","[369,1]","[378,0]","[373,1]","[373,3]","[373,4]","[376,5]","[375,10]","[381,11]"
"[369,0]","[369,1]","[378,0]","[373,1]","[373,3]","[373,4]","[377,5]","[375,10]","[382,11]"
"[369,0]","[369,1]","[378,0]","[373,1]","[373,3]","[373,4]","[363,5]","[375,10]","[383,11]"
"[369,0]","[369,1]","[384,0]","[373,1]","[373,3]","[373,4]",,,
"[369,0]","[369,1]","[384,0]","[373,1]","[373,3]","[373,4]","[374,5]","[385,10]","[385,11]"
"[369,0]","[369,1]","[384,0]","[373,1]","[373,3]","[373,4]","[375,5]","[375,10]","[385,11]"
"[369,0]","[369,1]","[384,0]","[373,1]","[373,3]","[373,4]","[376,5]","[375,10]","[387,11]"
"[369,0]","[369,1]","[384,0]","[378,1]","[378,3]","[378,4]","[377,5]","[377,10]","[388,11]"
"[369,0]","[369,1]","[384,0]","[378,1]","[378,3]","[378,4]","[383,5]","[377,10]","[389,11]"
"[369,0]","[369,1]","[384,0]","[373,1]","[373,3]","[373,4]","[367,0]",,
"[369,0]","[369,1]","[384,0]","[373,1]","[373,3]","[373,4]","[366,5]",,
"[395,0]","[395,1]","[398,0]","[398,1]","[398,3]",,"[398,5]","[398,10]","[398,11]"
"[395,0]","[395,1]","[399,0]","[399,1]","[399,3]","[399,4]",,,
"[395,0]","[395,1]","[399,0]","[399,1]","[399,3]","[399,4]","[400,5]","[400,10]","[400,11]"
"[395,0]","[395,1]","[399,0]","[399,1]","[399,3]","[399,4]","[401,5]","[401,10]","[400,11]"
"[395,0]","[395,1]","[399,0]","[399,1]","[399,3]","[399,4]","[402,5]","[401,10]","[401,10]"
"[395,0]","[395,1]","[399,0]","[399,1]","[399,3]","[399,4]","[403,5]","[401,10]","[400,11]"
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]",,,
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]","[400,5]","[405,10]","[405,11]"
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]","[406,5]","[406,10]","[406,11]"
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]","[401,5]","[401,10]","[407,11]"
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]","[402,5]","[401,10]","[408,11]"
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]","[403,5]","[401,10]","[409,11]"
"[395,0]","[395,1]","[404,0]","[399,1]","[399,3]","[399,4]","[410,5]","[401,10]","[410,11]"
"[395,0]","[395,1]","[411,0]","[399,1]","[399,3]","[399,4]",,,
"[395,0]","[395,1]","[411,0]","[404,1]","[404,3]","[404,4]","[405,5]","[412,10]","[412,11]"
"[395,0]","[395,1]","[411,0]","[404,1]","[404,3]","[404,4]","[406,5]","[413,10]","[413,11]"
"[395,0]","[395,1]","[411,0]","[404,1]","[404,3]","[404,4]","[401,5]","[403,10]","[414,11]"
"[395,0]","[395,1]","[411,0]","[404,1]","[404,3]","[404,4]","[402,5]","[403,10]","[415,11]"
"[395,0]","[395,1]","[411,0]","[404,1]","[404,3]","[404,4]","[403,5]","[403,10]","[416,11]"
"[395,0]","[395,1]","[411,0]","[404,1]","[404,3]","[404,4]","[410,5]","[403,10]","[417,11]"
"[395,0]","[395,1]","[411,0]","[399,1]","[399,3]","[399,4]","[393,0]",,
"[395,0]","[395,1]","[411,0]","[399,1]","[399,3]","[399,4]","[392,5]",,
"[423,0]","[423,1]","[426,0]","[426,1]","[426,3]",,"[426,5]","[426,10]","[426,11]"
"[423,0]","[423,1]","[427,0]","[427,1]","[427,3]","[427,4]",,,
"[423,0]","[423,1]","[427,0]","[427,1]","[427,3]","[427,4]","[428,5]","[428,10]","[428,11]"
"[423,0]","[423,1]","[427,0]","[427,1]","[427,3]","[427,4]","[429,5]","[429,10]","[429,11]"
"[423,0]","[423,1]","[427,0]","[427,1]","[427,3]","[427,4]","[430,5]","[417,10]","[430,11]"
"[423,0]","[423,1]","[427,0]","[427,1]","[427,3]","[427,4]","[415,5]","[417,10]","[417,10]"
"[423,0]","[423,1]","[427,0]","[427,1]","[427,3]","[427,4]","[416,5]","[417,10]","[430,11]"
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]",,,
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]","[428,5]","[434,10]","[434,11]"
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]","[429,5]","[435,10]","[435,11]"
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]","[430,5]","[430,10]","[436,11]"
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]","[431,5]","[430,10]","[437,11]"
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]","[432,5]","[430,10]","[438,11]"
"[423,0]","[423,1]","[433,0]","[427,1]","[427,3]","[427,4]","[439,5]","[430,10]","[439,11]"
"[423,0]","[423,1]","[440,0]","[427,1]","[427,3]","[427,4]",,,
"[423,0]","[423,1]","[440,0]","[433,1]","[433,3]","[433,4]","[434,5]","[441,10]","[441,11]"
"[423,0]","[423,1]","[440,0]","[427,1]","[427,3]","[427,4]","[429,5]","[429,10]","[442,11]"
"[423,0]","[423,1]","[440,0]","[427,1]","[427,3]","[427,4]","[430,5]","[430,10]","[443,11]"
"[423,0]","[423,1]","[440,0]","[427,1]","[427,3]","[427,4]","[431,5]","[430,10]","[444,11]"
"[423,0]","[423,1]","[440,0]","[433,1]","[433,3]","[433,4]","[432,5]","[430,10]","[445,11]"
"[423,0]","[423,1]","[440,0]","[433,1]","[433,3]","[433,4]","[439,5]","[431,10]","[446,11]"
"[423,0]","[423,1]","[440,0]","[427,1]","[427,3]","[427,4]","[421,0]",,
"[423,0]","[423,1]","[440,0]","[427,1]","[427,3]","[427,4]","[420,5]",,
"[452,0]","[452,1]","[455,0]","[455,1]","[455,3]",,"[455,5]","[455,10]","[455,11]"
"[452,0]","[452,1]","[456,0]","[456,1]","[456,3]","[456,4]",,,
"[452,0]","[452,1]","[456,0]","[456,1]","[456,3]","[456,4]","[457,5]","[457,10]","[457,11]"
"[452,0]","[452,1]","[456,0]","[456,1]","[456,3]","[456,4]","[458,5]","[458,10]","[457,11]"
"[452,0]","[452,1]","[456,0]","[456,1]","[456,3]","[456,4]","[459,5]","[458,10]","[458,10]"
"[452,0]","[452,1]","[456,0]","[456,1]","[456,3]","[456,4]","[460,5]","[458,10]","[457,11]"
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]",,,
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]","[457,5]","[462,10]","[462,11]"
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]","[463,5]","[463,10]","[463,11]"
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]","[458,5]","[458,10]","[464,11]"
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]","[459,5]","[458,10]","[465,11]"
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]","[460,5]","[458,10]","[466,11]"
"[452,0]","[452,1]","[461,0]","[456,1]","[456,3]","[456,4]","[467,5]","[458,10]","[467,11]"
"[452,0]","[452,1]","[468,0]","[456,1]","[456,3]","[456,4]",,,
"[452,0]","[452,1]","[468,0]","[461,1]","[461,3]","[461,4]","[462,5]","[469,10]","[469,11]"
"[452,0]","[452,1]","[468,0]","[456,1]","[456,3]","[456,4]","[463,5]","[463,10]","[463,11]"
"[452,0]","[452,1]","[468,0]","[461,1]","[461,3]","[461,4]","[471,5]","[471,10]","[471,11]"
"[452,0]","[452,1]","[468,0]","[461,1]","[461,3]","[461,4]","[458,5]","[460,10]","[472,11]"
"[452,0]","[452,1]","[468,0]","[461,1]","[461,3]","[461,4]","[459,5]","[460,10]","[473,11]"
"[452,0]","[452,1]","[468,0]","[461,1]","[461,3]","[461,4]","[460,5]","[460,10]","[474,11]"
"[452,0]","[452,1]","[468,0]","[461,1]","[461,3]","[461,4]","[467,5]","[460,10]","[475,11]"
"[452,0]","[452,1]","[476,0]","[461,1]","[461,3]","[461,4]",,,
"[452,0]","[452,1]","[476,0]","[461,1]","[461,3]","[461,4]","[462,5]","[477,10]","[477,11]"
"[452,0]","[452,1]","[476,0]","[461,1]","[461,3]","[461,4]","[458,5]","[460,10]","[477,11]"
"[452,0]","[452,1]","[476,0]","[468,1]","[468,3]","[468,4]","[465,5]","[465,10]","[479,11]"
"[452,0]","[452,1]","[476,0]","[468,1]","[468,3]","[468,4]","[466,5]","[465,10]","[480,11]"
"[452,0]","[452,1]","[476,0]","[468,1]","[468,3]","[468,4]","[467,5]","[465,10]","[481,11]"
"[452,0]","[452,1]","[476,0]","[461,1]","[461,3]","[461,4]","[450,0]",,
"[452,0]","[452,1]","[476,0]","[461,1]","[461,3]","[461,4]","[449,5]",,
"[487,0]","[487,1]","[490,0]","[490,1]","[490,3]",,"[490,5]","[490,10]","[490,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]",,,
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[492,5]","[492,10]","[492,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[493,5]","[493,10]","[493,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[494,5]","[494,10]","[494,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[495,5]","[495,10]","[495,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[496,5]","[495,10]","[496,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[497,5]","[495,10]","[497,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[498,5]","[495,10]","[498,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[499,5]","[495,10]","[499,11]"
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[485,0]",,
"[487,0]","[487,1]","[491,0]","[491,1]","[491,3]","[491,4]","[484,5]",,
"[505,0]","[505,1]","[508,0]","[508,1]","[508,3]",,"[508,5]","[508,10]","[508,11]"
"[505,0]","[505,1]","[509,0]","[509,1]","[509,3]","[509,4]",,,
"[505,0]","[505,1]","[509,0]","[509,1]","[509,3]","[509,4]","[510,5]","[510,10]","[510,11]"
"[505,0]","[505,1]","[509,0]","[509,1]","[509,3]","[509,4]","[511,5]","[511,10]","[510,11]"
"[505,0]","[505,1]","[509,0]","[509,1]","[509,3]","[509,4]","[512,5]","[511,10]","[511,10]"
"[505,0]","[505,1]","[509,0]","[509,1]","[509,3]","[509,4]","[513,5]","[511,10]","[510,11]"
"[505,0]","[505,1]","[514,0]","[509,1]","[509,3]","[509,4]",,,
"[505,0]","[505,1]","[514,0]","[509,1]","[509,3]","[509,4]","[510,5]","[515,10]","[515,11]"
"[505,0]","[505,1]","[514,0]","[509,1]","[509,3]","[509,4]","[511,5]","[511,10]","[515,11]"
"[505,0]","[505,1]","[514,0]","[509,1]","[509,3]","[509,4]","[512,5]","[511,10]","[511,10]"
"[505,0]","[505,1]","[514,0]","[509,1]","[509,3]","[509,4]","[513,5]","[511,10]","[515,11]"
"[505,0]","[505,1]","[519,0]","[509,1]","[509,3]","[509,4]",,,
"[505,0]","[505,1]","[519,0]","[509,1]","[509,3]","[509,4]","[510,5]","[520,10]","[520,11]"
"[505,0]","[505,1]","[519,0]","[509,1]","[509,3]","[509,4]","[511,5]","[511,10]","[520,11]"
"[505,0]","[505,1]","[519,0]","[509,1]","[509,3]","[509,4]","[512,5]","[511,10]","[511,10]"
"[505,0]","[505,1]","[519,0]","[509,1]","[509,3]","[509,4]","[523,5]","[511,10]","[523,11]"
"[505,0]","[505,1]","[519,0]","[514,1]","[514,3]","[514,4]","[513,5]","[513,10]","[524,11]"
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]",,,
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]","[515,5]","[526,10]","[526,11]"
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]","[527,5]","[526,10]","[527,11]"
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]","[516,5]","[516,10]","[528,11]"
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]","[512,5]","[512,10]","[512,10]"
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]","[523,5]","[512,10]","[523,11]"
"[505,0]","[505,1]","[525,0]","[514,1]","[514,3]","[514,4]","[518,5]","[516,10]","[531,11]"
"[505,0]","[505,1]","[525,0]","[519,1]","[519,3]","[519,4]","[532,5]","[517,10]","[532,11]"
